RAmdeg,DEmdeg,BTmag,VTmag,HIP
243.41810106,-21.39995929,7.456,6.751,79524
243.62034941,-21.10763538,6.413,6.405,79599
,,2.183,2.271,78401
241.85136395,-20.86876363,5.356,4.404,78990
,,3.871,3.929,78933
244.2448694,-21.3041312,6.615,6.602,79785
244.78217473,-20.21807344,7.643,6.415,79945
244.24665893,-20.10408942,8.063,6.562,79788
246.02575955,-20.03732496,5.767,4.591,80343
,,4.367,4.35,79374
,,5.386,5.309,79374
242.99386659,-19.4502268,6.558,6.503,
243.66352072,-18.53564629,7.707,6.448,79605
239.41859981,-20.98308295,5.845,5.836,78168
,,4.993,5.022,77811
,,2.519,2.592,78820
,,4.516,4.517,78821
238.75153542,-19.38292445,5.932,5.959,77939
242.48029912,-18.3406232,6.916,6.479,79203
241.2620837,-18.53947541,7.256,6.795,78785
240.08164563,-16.53334149,6.05,5.512,78400
229.09587785,-22.39941433,7.298,5.664,74732
232.65104891,-20.72855242,6.416,6.218,75939
232.93088252,-20.16492361,6.531,6.311,76033
234.60565693,-19.91317717,7.164,6.69,76582
235.48664874,-19.67882583,6.791,4.924,76880
234.72733712,-19.30189584,6.446,5.456,76628
233.1529267,-19.6704593,5.717,5.516,76106
,,4.439,4.529,74392
228.32995104,-19.64756223,6.227,6.083,74493
228.05004394,-19.10648191,8.491,6.67,74391
228.61719571,-18.42853325,7.255,6.794,74593
228.10950644,-18.08994851,8.102,6.977,74412
228.64065859,-17.76857243,6.157,6.169,74600
230.22365857,-18.15866316,7.465,6.275,75110
232.39475607,-17.44094253,7.126,6.713,75848
233.23009123,-16.8528434,5.319,5.476,76126
232.66834926,-16.60946279,7.147,5.923,75944
232.06419549,-16.71648385,7.652,5.81,75730
230.2557435,-15.5483353,6.584,6.188,75118
230.75743333,-15.13403471,8.59,6.648,75294
237.46790316,-17.90195104,7.288,6.867,77534
238.45641011,-16.72929324,5.431,4.24,77853
236.01833092,-15.67283385,5.679,5.44,77060
235.85357943,-15.04322994,7.718,6.419,77007
239.27170108,-16.03441187,8.918,6.769,78120
239.13905629,-14.82943699,6.397,6.146,78078
239.54737295,-14.2793582,4.833,4.927,78207
237.90998524,-14.13358157,7.479,6.318,77689
239.06013298,-14.399403,6.883,6.378,78059
232.15981493,-15.70061658,7.839,6.886,75762
,,5.175,4.015,76333
234.62116822,-14.5168647,8.422,6.956,76586
235.31655083,-13.97031654,6.924,6.87,76836
235.78640133,-13.05631255,7.288,6.7,76982
213.7552192,-29.28190492,6.139,6.09,69623
215.7740597,-27.75401574,6.491,4.937,70306
214.77982892,-27.14115052,8.471,6.54,69977
213.1917674,-27.26118424,6.567,5.202,69415
211.59290604,-26.68236072,4.685,3.368,68895
213.30523292,-26.61231182,7.578,6.353,69458
214.75374279,-25.81542876,6.454,5.935,69965
216.44902928,-26.85223509,7.691,6.593,70538
216.20261017,-24.80631279,6.552,5.439,70469
210.15041753,-26.26641607,7.275,6.788,68434
213.10235861,-24.36335124,8.094,6.498,69398
,,5.09,5.184,68269
210.00050055,-25.01040295,6.319,5.819,68390
210.9712083,-22.42159589,6.838,6.352,68705
217.66860342,-22.46091609,7.16,6.984,70945
218.7113664,-20.43938264,6.665,6.501,71295
221.80687804,-21.32487225,8.218,6.237,72310
221.54532453,-21.17595664,7.177,6.505,72217
222.9637743,-18.35532672,7.68,6.388,72702
222.89564663,-17.79036476,7.11,6.603,72677
215.64472188,-20.75760353,8.129,6.926,70261
216.3745463,-19.96998648,6.744,6.611,70518
214.36528359,-19.96377267,7.249,6.98,69828
,,5.872,5.85,69929
209.36551921,-23.0226332,7.988,6.296,68177
208.63210856,-22.24502539,8.109,6.822,67908
210.76694916,-17.36701241,8.118,6.474,68643
207.64413765,-19.897897,7.133,6.59,67555
206.80496812,-19.25578952,7.13,6.755,67270
207.46784883,-18.1341664,6.309,5.077,67494
208.58906241,-17.18012262,8.413,6.747,67896
206.85579968,-17.85983971,7.555,5.614,67288
214.26578761,-18.58569901,7.478,6.329,69792
,,5.528,5.531,69658
212.71035724,-16.30203102,7.169,5.136,69269
215.99043548,-16.10191318,6.794,6.704,70379
216.93867712,-13.35934751,7.147,6.695,70714
216.32330644,-13.35316354,8.073,6.624,70501
211.30838754,-16.33598572,6.691,6.587,68808
211.11242005,-14.97170643,7.748,6.466,68763
211.6735226,-14.20489196,8.663,6.801,68937
209.62435637,-14.12206292,8.065,6.96,68267
214.77746671,-13.37109165,4.68,4.532,69974
215.8567741,-11.71404049,7.483,6.325,70336
212.120754,-11.82945097,6.98,6.861,69092
213.22393914,-10.2737004,5.925,4.325,69427
226.70442002,-16.48436148,6.61,6.426,73953
226.65664984,-16.25681541,7.26,5.366,73945
224.52193636,-17.36420131,8.285,6.782,73238
227.95824243,-16.159557,8.324,6.814,74367
228.57836493,-14.20947191,8.962,6.971,74581
222.71963908,-16.04177696,2.93,2.742,72622
,,5.609,5.194,72603
221.4906587,-15.45954103,7.935,6.483,72194
222.3293639,-14.14895589,5.652,5.608,72489
222.3293639,-14.14895589,6.818,6.618,72489
221.97896643,-12.84000997,7.736,6.446,72373
223.59530419,-11.89834677,7.025,5.896,72934
224.19213064,-11.40970119,7.421,5.627,73133
224.72325029,-11.14401406,7.533,6.003,73310
224.55588175,-11.15476037,6.61,6.601,73249
230.96765995,-12.3694992,7.046,5.832,75352
231.04952917,-10.32226004,5.442,4.972,75379
233.07446265,-10.43875115,7.68,6.679,76079
233.54459133,-10.06452979,5.897,4.722,76219
234.6664755,-8.79472548,7.036,6.493,76602
234.66701333,-8.79149577,6.956,6.437,76603
232.04005896,-9.34806166,7.893,6.948,75718
233.6104701,-9.18342084,5.035,5.127,76243
228.31146618,-11.00708203,6.917,6.663,74488
,,2.497,2.568,74785
230.28171204,-5.82484982,6.877,5.654,75127
219.24906465,-12.30534468,6.739,6.247,71469
220.50945218,-12.23490596,8.434,6.96,71873
219.75169702,-10.55476964,7.996,6.847,71632
220.85765326,-9.69974464,7.84,6.647,71997
221.18757217,-9.70406084,7.339,6.905,72082
221.05698673,-8.25192954,7.142,6.686,72047
216.17015377,-11.6696974,7.309,6.868,70452
217.13314682,-10.00428485,8.455,6.763,70784
217.17384348,-6.900543,7.371,5.593,70794
225.2431216,-8.51894413,4.983,4.963,73473
225.51764122,-8.34471742,8.46,6.848,73565
225.62489045,-7.84042324,6.795,6.601,73587
225.53572336,-7.57529559,6.595,6.397,73571
228.71082356,-5.50254908,8.244,6.443,74623
230.15209199,-5.11975659,7.901,6.725,75084
224.71993206,-4.98925258,6.671,6.144,73309
224.29582696,-4.34645575,4.835,4.503,73165
,,4.323,3.907,71957
225.68695344,-3.03138595,6.832,6.641,73608
225.39726892,-3.16425139,8.224,6.813,73518
225.33260836,-2.7549283,7.746,5.71,73497
222.7544704,-2.2991505,6.178,5.041,72631
317.19522281,-88.95649871,5.774,5.475,104382
341.37590366,-88.81829325,6.899,6.585,112355
352.01577409,-87.48221318,7.176,5.64,115836
283.69636371,-87.60584344,6.979,5.426,92824
337.90629609,-85.96725156,7.068,5.867,111196
328.59298884,-85.03355688,8.082,6.716,108129
323.01278368,-84.81006821,8.246,6.567,106320
322.84065724,-83.03364691,7.087,6.959,106259
339.99857362,-83.25172688,7.04,6.714,111898
327.72712683,-82.71891381,6.611,5.563,107843
310.64125916,-84.40711032,7.2,6.958,102205
306.22881042,-83.31061888,6.401,6.169,100697
270.39240254,-85.2148271,6.969,6.497,88274
277.0267411,-84.38726203,6.436,6.477,90509
284.54165321,-83.42219642,6.355,6.383,93117
323.47738746,-82.68308947,6.453,6.363,106474
309.57752223,-81.28906316,8.17,6.104,101843
308.32350221,-80.96487094,7.204,5.892,101427
358.45534041,-83.00689753,8.815,6.996,117825
359.38695314,-82.16980442,7.079,5.842,118114
358.02702882,-82.01881778,6.283,5.21,117689
348.05220339,-80.9126967,8.442,6.61,114550
341.51455096,-81.38161865,4.382,4.155,112405
335.0069699,-80.43974779,6.805,5.319,110256
342.59505196,-80.12384567,5.15,5.29,112781
338.86050243,-78.77158648,7.923,6.296,111504
349.78598833,-79.47240624,7.501,6.434,115129
356.17017918,-78.79143435,7.163,5.862,117125
353.33160507,-77.3853271,6.643,5.884,116250
347.09932644,-79.48068771,6.285,6.127,114258
342.42133064,-77.05106055,6.864,6.743,112725
323.33810011,-80.03936181,6.519,6.471,106424
324.73490228,-79.44258275,6.705,6.223,106881
330.46922061,-77.66254466,6.659,6.417,108759
,,5.019,3.841,107089
337.46216046,-78.21319524,8.753,6.96,111049
334.46081002,-77.51155277,5.848,5.511,110078
332.97909661,-76.11601973,7.413,6.239,109584
332.67678266,-75.88143227,8.084,6.661,109477
336.4631712,-75.01569264,6.839,6.187,110712
329.27014039,-76.2113345,7.933,6.79,108354
330.76587248,-76.11843189,6.405,5.974,108849
330.53064115,-75.67908444,8.558,6.819,108779
280.56009092,-81.80811337,6.13,6.245,91723
293.74899931,-81.75294573,7.959,6.733,96314
299.00708236,-81.3498404,8.244,6.548,98086
284.00010274,-80.72788567,6.604,6.567,92928
271.36189172,-81.48656359,8.37,6.533,88599
305.67184049,-78.96091374,6.65,6.635,100491
277.33310565,-80.23270514,7.475,6.079,90606
280.76346121,-78.066269,7.313,6.83,91795
277.14551714,-77.36623565,8.259,6.979,90549
281.95472134,-77.86825256,7.1,6.459,92233
289.0933662,-75.80010189,6.795,6.623,94714
300.23334286,-74.01256609,7.902,6.693,98522
300.14812488,-72.91050438,3.928,3.938,98495
316.17942543,-77.02376733,5.71,5.182,104043
317.19836482,-76.21247368,8.166,6.709,104385
319.56770759,-75.34675866,6.638,6.608,105169
310.5124405,-76.18059229,6.516,6.03,102162
310.43375883,-75.3508052,7.193,6.51,102125
,,6.37,5.74,104440
317.83722462,-72.54435658,7.586,6.308,104597
321.32518444,-71.79905696,7.749,6.234,105768
321.06979209,-69.73387707,10.172,6.741,105678
304.61233038,-72.97933415,8.424,6.719,100103
308.776118,-71.18878078,8.097,6.548,101570
309.14983086,-71.07144374,6.818,6.83,101676
315.02414637,-69.5794362,7.63,6.931,103654
318.33546094,-70.12626542,7.107,5.256,104755
308.9655055,-69.61058907,7.76,6.23,101626
312.32571745,-68.77652228,6.867,5.534,102773
314.54866335,-69.1462222,6.767,6.826,103503
315.36668483,-68.20959351,6.492,6.374,103752
354.59954814,-76.86955769,7.132,6.085,116653
347.14830345,-73.58611789,8.039,6.318,114268
351.07841911,-72.16519054,7.52,6.942,115547
348.53456914,-70.05818863,7.81,6.986,114708
339.09127709,-72.7129474,8.202,6.843,111587
336.15370803,-72.25541086,6.046,5.351,110618
332.35250602,-70.9040822,8.054,6.927,109365
333.82108736,-70.65301706,8.22,6.99,109880
336.29417817,-70.43162231,6.227,5.814,110668
342.32278428,-70.34798425,6.453,6.346,112694
343.66450418,-70.07371025,6.858,6.123,113137
341.88462474,-69.47449997,7.181,6.884,112525
337.15696231,-67.48905948,5.804,5.589,110935
356.1060843,-70.49022738,7.216,6.169,117105
349.58343602,-67.47117898,7.906,6.294,115062
356.84731974,-68.39396729,7.441,6.946,117324
356.98438483,-66.56742214,7.218,6.771,117374
351.78093922,-66.58088206,8.397,6.631,115756
346.21758359,-68.82022599,5.966,5.56,113969
347.43637983,-67.87628232,6.912,6.501,114367
347.55140395,-66.85764708,7.683,6.582,114408
341.89860253,-65.56025308,8.062,6.622,112533
341.14128904,-63.95391222,7.061,6.945,112281
343.0417163,-63.18865586,7.546,6.327,112924
342.23032857,-63.71840582,6.438,6.491,112655
341.15527807,-62.54836728,8.242,6.894,112286
342.08909999,-61.68436103,7.723,6.483,112603
326.37011768,-71.00885295,5.894,5.996,107423
328.86467061,-70.11536625,6.708,6.648,108220
328.89262817,-70.06831598,6.93,6.651,108232
327.69658331,-69.62940163,7.334,5.667,107835
331.97213898,-70.28570494,7.274,6.725,109245
324.57090843,-69.63017591,6.649,6.75,106834
322.18719474,-69.50538774,7.366,5.769,106044
333.42984936,-68.12638381,8.653,6.986,109734
,,4.783,4.276,105858
319.50204242,-64.68158029,6.236,6.303,105148
327.50051935,-64.71253715,6.899,5.732,107773
324.51186173,-64.82416801,6.242,6.209,106818
336.83319647,-64.96635976,4.476,4.494,110838
335.26642056,-62.54830191,7.21,6.661,110355
338.25026961,-61.9821241,6.973,5.127,111310
341.06865111,-60.49961703,6.975,6.363,112259
334.62539861,-60.25959646,4.679,2.998,110130
337.23218621,-60.05402268,8.102,6.98,110965
336.23482997,-57.79744484,6.129,5.387,110649
328.7974771,-61.8866048,6.373,5.959,108195
329.62532483,-59.01214407,6.697,6.195,108478
331.46257305,-59.63607218,7.54,5.78,109081
335.15113595,-57.50978389,8.244,6.559,110311
329.05856287,-57.89959043,6.432,6.196,108281
330.84023065,-56.78597448,6.048,4.826,108870
330.89685142,-55.9769583,7.554,6.941,108903
330.10103329,-55.88348902,5.924,5.993,108626
329.4794954,-54.99257315,4.738,4.43,108431
284.86191074,-75.39007774,8.374,6.838,93233
272.81584377,-75.89151132,7.482,5.996,89115
275.90187348,-75.04427574,5.51,5.461,90133
278.23057728,-73.96560253,7.157,5.999,90930
283.3065788,-73.62966635,6.824,6.896,92690
282.43195087,-72.99572744,6.218,6.204,92394
297.35544015,-72.50337656,5.682,5.422,97534
273.14178362,-73.67240647,6.451,5.964,89234
281.56534463,-72.81355914,7.368,6.889,92103
280.75889847,-71.4281107,5.46,4.129,91792
287.53443794,-71.5485273,7.879,6.748,94168
284.99366226,-71.93263448,6.742,6.781,93272
292.02680874,-69.63185539,7.318,6.777,95718
292.79569547,-68.43391957,8.165,6.167,95999
284.87195626,-70.46865429,6.813,6.518,93238
285.87356723,-68.75554728,6.541,5.926,93574
287.47028321,-68.42444704,6.432,5.405,94150
289.11921525,-69.19082573,6.472,6.278,94724
291.02283145,-68.37108088,7.946,6.476,95369
299.67203873,-69.16395754,6.006,5.753,98332
299.7207699,-68.76258514,6.571,6.395,98346
304.28985193,-67.45530092,6.977,6.745,99994
310.4878144,-66.76068201,5.054,5.123,102157
311.23955932,-66.20321518,3.62,3.431,102395
305.39861339,-67.31284409,7.569,6.971,100396
305.36772581,-66.74968959,7.046,6.558,100379
311.69319036,-64.90942569,8.075,6.822,102540
309.29603463,-65.0332771,6.604,6.679,101725
297.47257177,-66.81306347,8.371,6.597,97569
301.38652843,-67.32089552,6.846,6.146,98959
300.096198,-66.94937197,7.06,5.87,98478
300.46859089,-66.9439675,6.901,5.467,98624
302.0852711,-66.35469913,8.532,6.631,99200
302.18170173,-66.18206983,4.476,3.616,99240
294.96741672,-66.68550153,6.41,6.373,96734
294.6216845,-65.91422498,6.86,6.788,96610
295.40526744,-65.85440816,8.144,6.263,96882
297.75515592,-65.60508616,6.38,6.059,97674
300.25343353,-64.80788221,7.303,6.866,98533
303.64558266,-64.42977305,7.099,6.936,99772
309.15975256,-63.12096598,6.798,6.388,101684
303.61211415,-63.41578623,6.441,6.123,99762
304.76248745,-63.23074396,7.624,6.396,100165
304.68181537,-61.9067102,6.612,6.597,100128
303.60748433,-62.27919883,8.998,6.968,99758
273.60047705,-70.75121362,6.661,6.701,89382
289.30093967,-66.66101161,5.761,5.558,94789
284.23761857,-67.23349812,5.22,4.439,93015
285.01484529,-66.65361946,7.23,6.081,93287
289.25217395,-65.22770372,6.307,6.379,94770
274.50398053,-68.22925828,6.285,6.322,89674
278.56045221,-66.27929354,8.275,6.995,91035
282.15793903,-65.07767746,6.012,5.733,92294
281.36209273,-64.87125755,5.015,4.793,92024
288.38919649,-62.92257878,8.248,6.731,94460
280.59426438,-64.64304408,6.55,6.374,91733
280.90558101,-64.55142167,6.987,5.865,91854
284.2279483,-62.80190313,8.45,6.633,93012
285.27070793,-62.86527287,8.864,6.96,93372
296.77422347,-62.45370343,8.829,6.893,97345
298.66850283,-61.17079064,6.413,6.227,97971
297.59065414,-61.06111799,6.028,6.183,97611
300.43644321,-59.37589062,6.815,5.235,98608
302.78090853,-57.52423844,6.486,6.418,99453
291.05270721,-62.99818257,7.065,6.63,95385
294.60813764,-57.98333805,7.436,6.296,96607
297.68668917,-59.19368413,5.571,5.478,97646
299.27629055,-58.90134985,5.255,5.242,98174
299.24039497,-57.92564374,8.556,6.712,98163
297.00499213,-56.36260803,5.562,5.355,97421
317.53097211,-64.02545578,7.203,6.946,104501
317.13623558,-63.92825477,7.281,5.883,104364
,,6.778,6.579,102962
312.91031012,-62.42932555,6.387,6.226,102962
319.68465593,-61.35277169,7.45,6.666,105214
316.85274333,-59.99195144,7.548,6.839,104269
317.60218767,-59.40773988,7.211,6.998,104525
318.92134267,-57.63135228,6.869,6.581,104965
309.96568204,-62.90779182,7.632,6.347,101965
309.39713643,-61.52991906,5.374,4.901,101773
310.01098847,-60.54889126,5.74,5.181,101983
308.89521314,-60.58174899,5.097,4.782,101612
313.70251081,-58.45415412,5.265,3.778,103227
325.99596131,-57.3252443,7.048,6.537,107299
326.00157486,-57.28305389,7.405,6.898,107300
327.22680099,-56.27400719,6.442,6.524,107690
325.14045814,-55.73798059,7.686,6.446,107030
324.998822,-52.35901461,6.91,6.269,106978
321.56433099,-54.6604581,6.503,6.125,105841
,,4.683,4.504,105319
316.30937138,-54.72703897,6.718,5.298,104085
316.96342996,-54.21651547,6.978,6.725,104308
318.94112963,-53.26308956,5.948,5.743,104978
322.25060012,-53.7059175,7.848,6.507,106065
323.32337746,-52.73777158,8.362,6.58,106419
322.0439132,-52.30239863,8.379,6.922,106004
323.72113812,-51.82717651,7.844,6.819,106566
320.34831459,-51.75261708,7.54,6.828,105439
320.31916449,-49.9382426,8.138,6.534,105425
311.00971869,-51.9209739,4.827,4.53,102333
305.13464833,-55.05087949,8.367,6.452,100300
301.89622236,-55.01601558,6.879,6.311,99137
303.57928837,-52.44576848,7.637,5.813,99747
304.43265928,-51.91693699,7.239,6.733,100035
315.18093402,-53.73907078,8.355,6.452,103693
315.08950995,-51.2653161,6.304,5.814,103673
316.05876817,-50.4353554,8.404,6.739,103998
312.87520804,-51.60818118,6.465,5.168,102950
313.64628117,-50.72734536,6.077,6.201,103206
319.46893033,-48.71826997,8.06,6.665,105133
319.83555506,-47.05458879,8.028,6.772,105266
316.97442193,-48.9401236,6.667,6.687,104313
318.56935444,-45.78276312,8.161,6.996,104838
311.61283591,-50.80553419,8.067,6.668,102506
312.37067654,-46.22682865,6.87,5.061,102790
311.84857323,-45.85451686,8.476,6.955,102588
316.93554354,-45.37946404,6.721,6.467,104296
314.41695158,-44.12937332,7.207,6.575,103458
315.5738858,-42.99741725,8.036,6.952,103819
315.55302973,-43.00214509,7.423,6.684,103814
358.41617022,-65.94713306,7.355,6.715,117815
359.979082,-65.57713312,4.388,4.473,118322
356.05018948,-64.40445167,7.55,5.874,117088
359.39614963,-64.29822447,5.067,4.997,118121
357.43641533,-62.83948911,8.535,6.754,117507
352.25409083,-63.11065345,5.463,5.628,115908
354.68213938,-62.885485,7.799,6.733,116679
359.59018292,-63.00298962,7.876,6.949,118179
359.33287081,-62.95657683,6.074,5.957,118092
351.81247006,-58.47610948,6.877,5.745,115769
348.52744837,-62.70000404,7.087,6.208,114699
349.24039311,-62.00118278,6.248,5.705,114948
349.5033141,-61.00366091,8.147,6.869,115043
347.61288123,-60.56440033,6.991,6.74,114428
342.93731187,-59.88135374,7.939,6.583,112895
344.497652,-59.08949985,7.093,6.735,113402
350.73655759,-60.05584203,8.199,6.304,115433
349.3574272,-58.23573669,4.459,4.033,114996
348.84794181,-56.69188412,6.903,6.594,114810
359.62951195,-57.28083444,7.665,6.779,118197
353.75887257,-56.82535284,7.163,6.769,116387
351.33110486,-56.84898359,6.955,5.715,115620
350.84193978,-55.55340421,8.215,6.7,115462
349.10618665,-55.52693009,7.435,6.977,114899
352.32054592,-54.50140842,7.894,6.648,115930
350.97717894,-53.80874521,6.421,6.141,115510
346.16511586,-53.96490673,7.298,5.536,113957
352.35764521,-52.67857537,8.009,6.902,115942
351.65240016,-52.72160527,5.973,5.568,115713
351.05525293,-51.89117382,7.818,5.922,115537
350.20905702,-50.30657809,6.618,6.152,115272
346.81154928,-50.68668799,6.764,6.291,114167
346.78934566,-49.60613544,8.214,6.48,114159
348.31378854,-49.61860141,7.97,6.911,114626
340.20382867,-57.42232511,7.879,6.138,111967
338.97054336,-57.88375362,6.473,6.25,111548
336.83830352,-58.00063414,7.122,6.929,110842
341.51963606,-55.06360157,8.18,6.756,112408
341.40783731,-53.50012248,6.355,4.977,112374
339.78499798,-52.69197267,7.063,6.693,111833
334.56505009,-53.62707393,6.107,5.459,110109
338.88793007,-51.60396101,8.116,6.886,111512
345.22003445,-52.75413675,5.339,4.222,113638
345.28156868,-50.95003501,7.539,5.837,113657
342.13873951,-51.31687677,3.586,3.479,112623
341.61788857,-49.68578884,7.957,6.624,112432
341.53347959,-48.97882394,7.405,6.702,112414
343.81664845,-48.49175339,7.209,6.709,113190
345.73661849,-47.84832327,6.574,6.63,113821
344.19916931,-47.96922126,5.989,5.743,113307
343.40805282,-48.59828472,6.768,6.09,113044
341.68199157,-46.9394487,6.953,6.636,112449
341.41992542,-46.54732953,7.218,5.652,112381
337.75153257,-49.43326857,7.557,6.884,111143
339.16242201,-48.30604962,8.711,6.866,111610
335.85268622,-46.66859595,6.998,6.932,110520
335.78328017,-45.92848834,6.05,5.664,110506
335.68420461,-45.94795799,9.159,6.41,110478
340.65366513,-47.21080377,6.673,6.059,112117
340.66687292,-46.88458025,4.131,2.287,112122
340.67950712,-44.24803405,7.3,6.175,112127
338.47797257,-44.69040928,7.981,6.886,111382
337.67879569,-44.09367914,7.035,6.943,111127
339.17763235,-43.47097714,7.393,6.826,111616
337.43931758,-43.74921705,6.162,4.33,111043
337.31739355,-43.49556021,5.266,4.077,110997
337.56560957,-42.29106971,6.867,6.909,111085
359.7324063,-52.74580552,6.572,5.258,118234
356.81665044,-50.2264582,4.955,5.139,117315
357.75423692,-48.65939076,8.407,6.978,117605
356.83677304,-48.27558054,7.688,6.96,117320
357.20059803,-47.65001949,7.904,6.754,117444
357.6484986,-47.37694391,7.799,6.607,117571
355.77470782,-46.31212546,7.787,6.739,116994
354.86650709,-46.63781328,6.754,6.525,116737
354.46247574,-45.49234598,4.826,4.736,116602
351.78795601,-50.15724179,6.11,6.187,115759
349.99889778,-47.5401475,8.448,6.966,115197
349.69186854,-47.43538482,6.534,6.578,115098
353.16926218,-45.12144372,7.034,6.917,116204
352.86233128,-44.84358481,7.311,6.133,116097
352.25344445,-44.49807425,7.975,6.566,115907
349.16579707,-44.48916469,7.275,6.036,114921
355.97506997,-45.46256904,8.399,6.954,117060
356.00551157,-45.08312322,7.324,6.194,117075
354.14181684,-44.89283324,7.143,6.935,116510
359.79029832,-42.23688249,7.027,6.799,118256
357.92936099,-40.82767717,8.071,6.781,117659
356.50523573,-40.18256278,6.551,6.328,117219
353.76902011,-42.61508989,4.803,4.705,116389
353.70991552,-42.68429198,6.909,6.68,116370
352.64227791,-41.98880165,8.264,6.914,116025
352.9652369,-41.75237386,8.143,6.704,116131
350.9392679,-43.12442839,8.026,6.276,115496
353.24272496,-37.81827844,4.251,4.352,116231
347.58974039,-45.24671916,5.143,3.988,114421
343.31461849,-45.14771936,8.294,6.971,113018
347.48910357,-42.86123587,6.389,5.884,114382
346.71974505,-43.52035831,4.916,4.452,114131
346.71974505,-43.52035831,7.14,6.596,114131
347.54056655,-40.59154631,7.967,6.127,114407
343.97657501,-41.09675281,8.034,6.841,113240
345.99850233,-41.47889579,7.169,5.915,113902
340.87490495,-41.41434573,6.128,4.948,112203
341.78797891,-41.69184843,8.499,6.976,112492
339.12211563,-40.58268564,6.427,6.292,111594
339.24523103,-40.59102894,5.945,5.881,111643
339.44889643,-39.85711355,7.232,6.65,111718
342.75899655,-39.15683538,7.306,5.57,112832
341.94645471,-38.22210442,7.286,6.766,112554
348.74425239,-41.10539574,7.279,5.899,114775
349.20762339,-41.19439276,7.864,6.6,114937
349.54118729,-40.82435893,6.031,5.586,115054
346.72343165,-38.89230027,5.679,5.697,114132
352.00287247,-35.54448313,7.883,6.469,115833
345.64202499,-36.42087162,7.78,6.636,113784
343.81209889,-36.38857918,8.125,6.557,113189
344.64586091,-35.52322996,6.847,6.211,113447
345.87422707,-34.74942143,5.462,5.159,113860
349.92978188,-33.70804851,8.053,6.498,115178
349.70599725,-32.53202066,5.845,4.531,115102
329.01435294,-52.46376041,7.654,6.595,108268
332.49116604,-48.10766012,8.258,6.586,109408
328.98059181,-46.92797506,7.089,6.591,108258
326.32806619,-49.4987582,7.952,6.591,107409
327.14470975,-47.77562603,7.16,6.817,107669
327.50808793,-47.72513077,7.827,6.642,107775
327.06562598,-47.3036138,6.289,5.636,107649
325.75903767,-43.49610041,7.327,6.731,107225
333.89598546,-44.45149751,7.363,6.2,109902
332.86323542,-43.84252381,7.865,6.717,109550
336.16344019,-41.44033644,7.16,6.675,110629
334.11064175,-41.62721764,6.269,5.219,109973
333.90383186,-41.34669335,5.788,4.887,109908
333.66106047,-41.38166321,7.01,6.291,109821
329.64566868,-44.06260913,7.665,6.642,108484
329.62548152,-41.72098662,8.869,6.958,108479
328.08948228,-41.412653,8.543,6.986,107963
333.12450535,-40.2031641,7.82,6.701,109631
331.52869067,-39.54335163,6.27,4.618,109111
329.82463573,-38.3950945,6.764,5.606,108543
321.08684014,-46.61470827,6.57,6.322,105685
323.34798427,-44.84870126,6.905,5.68,106429
321.34779377,-45.16190329,6.965,6.836,105779
320.03951765,-45.02188967,9.444,6.43,105334
319.61362549,-43.33465086,7.525,6.815,105184
323.57148814,-42.92468297,7.739,6.447,106500
324.96692961,-43.13199727,8.033,6.859,106968
324.92700007,-42.44559024,6.95,6.667,106955
321.75675003,-42.54791924,6.044,5.626,105913
323.0244862,-41.17930886,6.708,5.41,106327
317.43355966,-44.20982125,8.003,6.658,104469
317.54168584,-43.38272141,6.458,6.547,104508
316.60633189,-41.38596249,7.272,5.66,104177
318.80994557,-40.50606278,7.676,6.339,104925
318.05712696,-40.26935982,6.333,5.864,104680
318.26278122,-39.4249239,5.759,5.296,104738
321.10339614,-41.00671785,5.714,5.767,105696
320.19015481,-40.80950379,4.852,4.806,105382
321.59530872,-37.82942822,7.176,5.755,105854
,,8.476,6.845,105090
326.12279897,-38.55252998,7.739,6.409,107344
326.89412779,-37.95203399,8.015,6.885,107593
329.25895526,-37.74684092,6.554,6.208,108347
329.09487465,-37.25365453,5.544,5.454,108294
328.48220445,-37.3648735,2.87,2.971,108085
330.24623655,-36.55630963,8.129,6.842,108681
328.57944993,-36.06158595,8.56,6.889,108123
325.1137618,-34.53482263,8.081,6.809,107019
323.80704913,-34.32971213,7.416,6.914,106586
323.06070829,-33.94462193,6.037,5.966,106340
326.23670919,-33.02578052,4.278,4.323,107380
326.60058107,-32.71469715,8.49,6.904,107504
324.77547854,-33.67885348,7.477,6.383,106907
325.41416388,-32.53100149,8.215,6.976,107103
324.20333778,-33.04790056,6.363,6.127,106703
326.93394969,-30.89830014,5.074,5.022,107608
337.16337028,-39.13179149,6.683,5.579,110936
339.73163903,-38.47734618,8.451,6.725,111815
336.15668746,-39.12706377,7.047,6.862,110624
337.93853366,-35.29044775,7.815,6.695,111206
338.61274482,-34.67526806,8.186,6.958,111425
334.2917701,-34.76083484,8.456,6.958,110031
339.71444016,-33.08134715,5.71,5.671,111809
338.5217637,-32.14212553,6.574,6.662,111397
339.14767271,-31.66378907,7.209,5.93,111600
337.87637951,-32.34607797,4.312,4.28,111188
341.82983941,-34.1617208,7.772,6.424,112501
343.13138489,-32.87555453,4.446,4.502,112948
343.98709154,-32.53962916,5.423,4.315,113246
341.72669517,-33.18247438,8.041,6.918,112472
342.49676037,-32.80546502,6.701,6.37,112746
343.9647157,-31.63323592,7.869,6.226,113234
344.10023159,-31.56556053,7.896,6.601,113283
